date,positive,created_utc
2020-06-06,,0
2020-06-07,,0
2020-06-08,0.32258120604285706,14
2020-06-09,0.3336315936103447,58
2020-06-10,0.49366361421304344,46
2020-06-11,0.26594418289999994,4
2020-06-12,0.3664849996999999,2
2020-06-13,0.321388483,2
2020-06-14,,0
2020-06-15,0.40557703375,4
2020-06-16,,0
2020-06-17,0.2269442876333333,6
2020-06-18,0.24449193479999998,2
2020-06-19,,0
2020-06-20,,0
2020-06-21,,0
2020-06-22,0.20869624609999993,2
2020-06-23,,0
2020-06-24,,0
2020-06-25,,0
2020-06-26,,0
2020-06-27,,0
2020-06-28,,0
2020-06-29,,0
2020-06-30,,0
2020-07-01,,0
2020-07-02,,0
2020-07-03,,0
2020-07-04,,0
2020-07-05,,0
2020-07-06,,0
2020-07-07,,0
2020-07-08,,0
2020-07-09,0.33189892769999996,2
2020-07-10,,0
2020-07-11,,0
2020-07-12,0.19100189209999996,2
2020-07-13,,0
2020-07-14,,0
2020-07-15,,0
2020-07-16,,0
2020-07-17,,0
2020-07-18,,0
2020-07-19,,0
2020-07-20,,0
2020-07-21,,0
2020-07-22,,0
2020-07-23,,0
2020-07-24,,0
2020-07-25,,0
2020-07-26,,0
2020-07-27,,0
2020-07-28,,0
2020-07-29,,0
2020-07-30,,0
2020-07-31,,0
2020-08-01,,0
2020-08-02,,0
2020-08-03,,0
2020-08-04,0.24625459314999998,4
2020-08-05,0.16540151829999994,2
2020-08-06,,0
2020-08-07,0.38845020529999996,2
2020-08-08,0.397947371,2
2020-08-09,,0
2020-08-10,,0
2020-08-11,,0
2020-08-12,,0
2020-08-13,,0
2020-08-14,,0
2020-08-15,,0
2020-08-16,,0
2020-08-17,,0
2020-08-18,,0
2020-08-19,,0
2020-08-20,,0
2020-08-21,,0
2020-08-22,,0
2020-08-23,,0
2020-08-24,,0
2020-08-25,,0
2020-08-26,,0
2020-08-27,,0
2020-08-28,,0
2020-08-29,,0
2020-08-30,,0
2020-08-31,0.39453444876666666,6
2020-09-01,,0
2020-09-02,0.6021127701000001,4
2020-09-03,0.5151284933,2
2020-09-04,,0
2020-09-05,,0
2020-09-06,,0
2020-09-07,,0
2020-09-08,0.12839704749999992,2
2020-09-09,0.41150742769999993,2
2020-09-10,,0
2020-09-11,,0
2020-09-12,,0
2020-09-13,,0
2020-09-14,0.2879245281499999,4
2020-09-15,0.6679200232,4
2020-09-16,0.4847343564181817,22
2020-09-17,0.5871259967333334,6
2020-09-18,0.10351294279999995,4
2020-09-19,0.2798714042,2
2020-09-20,,0
2020-09-21,,0
2020-09-22,,0
2020-09-23,0.4507714311,6
2020-09-24,0.3769187331,2
2020-09-25,0.22785882949999997,10
2020-09-26,0.548276335,4
2020-09-27,,0
2020-09-28,0.391582429425,8
2020-09-29,0.06186193229999992,2
2020-09-30,0.3731928468,2
2020-10-01,0.3585596979,4
2020-10-02,,0
2020-10-03,0.4136493205999999,2
2020-10-04,,0
2020-10-05,0.376850009,2
2020-10-06,0.2574283480999999,2
2020-10-07,,0
2020-10-08,0.34994790749591836,98
2020-10-09,0.35371707813924064,158
2020-10-10,0.45343661309999994,2
2020-10-11,0.39322698115,8
2020-10-12,0.3763249019666668,36
2020-10-13,0.4256122793428571,14
2020-10-14,0.34476084709000004,20
2020-10-15,0.41609551997169836,106
2020-10-16,0.4243102286571428,28
2020-10-17,0.34734719989999996,4
2020-10-18,0.3560752074,6
2020-10-19,0.4280344247833332,24
2020-10-20,0.46629060167142855,14
2020-10-21,0.5115259289857143,14
2020-10-22,0.3861359357900002,60
2020-10-23,0.23331109682222217,18
2020-10-24,0.4186053872,4
2020-10-25,0.74231490495,8
2020-10-26,0.3035081997375,16
2020-10-27,0.32365322774444444,18
2020-10-28,0.37835191596363626,22
2020-10-29,0.5402119458000001,4
2020-10-30,0.25641395149999996,8
2020-10-31,0.30885615945,4
2020-11-01,0.32046761113333333,6
2020-11-02,0.3411190212,4
2020-11-03,0.18193089959999997,6
2020-11-04,0.48551438534285724,14
2020-11-05,,0
2020-11-06,0.8513910174,2
2020-11-07,0.5356616377500001,4
2020-11-08,0.4636508226333333,6
2020-11-09,0.41624498367999985,10
2020-11-10,0.510801211,8
2020-11-11,0.3655701080833333,12
2020-11-12,0.12260409198333332,12
2020-11-13,0.23666810989999998,2
2020-11-14,,0
2020-11-15,,0
2020-11-16,0.4759895638818184,22
2020-11-17,0.4042112708,10
2020-11-18,0.4132919510166666,12
2020-11-19,0.36344369394285714,28
2020-11-20,0.28953728081,20
2020-11-21,,0
2020-11-22,,0
2020-11-23,0.514479515095238,42
2020-11-24,0.478007907209091,22
2020-11-25,0.44838677461538473,52
2020-11-26,0.4400087703363635,22
2020-11-27,0.37086246371399995,100
2020-11-28,0.42065196731666665,24
2020-11-29,0.6527184844,4
2020-11-30,0.4141700222198978,392
2020-12-01,0.4632088802267605,142
2020-12-02,0.47089221262045444,88
2020-12-03,0.41071165271111115,18
2020-12-04,0.3788936366446809,94
2020-12-05,0.371656268825,16
2020-12-06,0.28709743023999995,10
2020-12-07,0.40291810197027017,74
2020-12-08,0.3544385996527473,182
2020-12-09,0.4130578905300001,80
2020-12-10,0.3955201903944446,36
2020-12-11,0.42472970486,10
2020-12-12,0.5245755315,2
2020-12-13,0.6491116285,2
2020-12-14,0.3146308223533333,30
2020-12-15,0.44222754698461536,52
2020-12-16,0.4295041286000002,26
2020-12-17,0.35878784031428557,42
2020-12-18,0.36992224758627446,102
2020-12-19,0.49164797068,10
2020-12-20,0.31717009541999996,10
2020-12-21,0.4475317355783783,74
2020-12-22,0.36295654313670883,316
2020-12-23,0.40419989412712803,376
2020-12-24,0.41754220470909104,66
2020-12-25,0.4589855183272727,22
2020-12-26,0.4339725916909092,22
2020-12-27,0.46085460483750007,32
2020-12-28,0.3751961651952942,170
2020-12-29,0.399442369810959,146
2020-12-30,0.3889152285772726,88
2020-12-31,0.41420707627142833,126
2021-01-01,0.4376424551000001,14
2021-01-02,0.4493880232333333,30
2021-01-03,0.39068288462857137,14
2021-01-04,0.3586358209500001,60
2021-01-05,0.45967353879999995,64
2021-01-06,0.4240819894638889,72
2021-01-07,0.37104020294444445,54
2021-01-08,0.4597839758923076,26
2021-01-09,0.5122943719499999,12
2021-01-10,0.4302652137714286,14
2021-01-11,0.4397155867051948,154
2021-01-12,0.3739512625473684,38
2021-01-13,0.3706484083158852,1196
2021-01-14,0.4093523468337261,848
2021-01-15,0.43080307664227574,984
2021-01-16,0.4981892069200001,30
2021-01-17,,0
2021-01-18,,0
2021-01-19,0.4694607556,4
2021-01-20,0.2775397301,4
2021-01-21,0.07907742259999995,2
2021-01-22,0.11789083479999996,2
2021-01-23,0.31168088315000003,4
2021-01-24,,0
2021-01-25,0.4725566969888889,18
2021-01-26,0.3341720586619048,42
2021-01-27,0.31607078421818163,110
2021-01-28,0.3446177989187501,32
2021-01-29,0.4800043821199999,10
2021-01-30,0.38148944079999997,32
2021-01-31,0.40095334750000006,24
